ticker,corporate_name,asset_turnover,cagr_earnings_5y,cagr_revenue_5y,cash,close_price,current_assets,current_liabilities,current_ratio,debt_equity,ebit,ebit_margin,ebit_over_assets,ebitda,ebitda_margin,equity,ev_ebit,ev_ebitda,gross_margin,lpa,market_cap,net_debt,net_debt_ebit,net_debt_ebitda,net_debt_equity,net_income,net_margin,net_revenue,p_assets,p_ebit,p_ebitda,p_sr,pl,pvp,reference_date,roa,roe,roic,shares_outstanding,total_assets,total_debt,vpa
AZZA3,AZZAS 2154 S.A.,0.72,-16.5,7.26,385921.0,94.5,1340793.0,864790.0,1.55,0.36,202117.0,10.16,7.34,252124.0,12.67,1430980.0,97.16,77.89,48.66,1.28,19513287328.5,123575.0,0.61,0.49,0.09,263379.0,13.24,1989525.0,7.08,96.54,77.4,9.81,74.09,13.64,2021-06-30,9.56,18.41,8.58,206489813,2755405.0,509496.0,6.93
AZZA3,AZZAS 2154 S.A.,0.6,-16.5,7.26,570746.0,70.35,1523157.0,983446.0,1.55,0.48,87998.0,5.13,3.1,112863.0,6.58,1371413.0,166.14,129.53,48.54,0.25,14526558344.55,93146.0,1.06,0.83,0.07,52472.0,3.06,1715473.0,5.12,165.08,128.71,8.47,276.84,10.59,2021-03-31,1.85,3.83,3.97,206489813,2835631.0,663892.0,6.64
AZZA3,AZZAS 2154 S.A.,0.56,-16.5,7.26,561165.0,68.18,1564868.0,911418.0,1.72,0.47,63026.0,3.96,2.23,144129.0,9.06,1348597.0,224.54,98.19,47.47,0.24,14078475450.34,73104.0,1.16,0.51,0.05,48584.0,3.05,1590992.0,4.97,223.38,97.68,8.85,289.78,10.44,2020-12-31,1.72,3.6,2.93,206489813,2832545.0,634269.0,6.53
AZZA3,AZZAS 2154 S.A.,0.93,7.54,9.79,566245.0,54.34,1344102.0,818362.0,1.64,0.78,160557.0,9.7,8.98,220353.0,13.32,697259.0,69.77,50.84,46.02,0.73,11220656438.42,-19000.0,-0.12,-0.09,-0.03,150311.0,9.08,1654824.0,6.27,69.89,50.92,6.78,74.65,16.09,2020-09-30,8.41,21.56,15.62,206489813,1788268.0,547245.0,3.38
AZZA3,AZZAS 2154 S.A.,0.83,7.54,9.79,565619.0,47.9,1276801.0,576827.0,2.21,0.9,38956.0,2.71,2.25,79551.0,5.52,669467.0,254.82,124.78,46.63,0.19,9890862042.7,35728.0,0.92,0.45,0.05,39272.0,2.73,1440132.0,5.71,253.9,124.33,6.87,251.86,14.77,2020-06-30,2.27,5.87,3.65,206489813,1730692.0,601347.0,3.24
AZZA3,AZZAS 2154 S.A.,0.88,7.54,9.79,619181.0,36.87,1416747.0,628035.0,2.26,0.82,147947.0,8.82,7.77,168226.0,10.03,755495.0,51.44,45.24,46.23,0.8,7613279405.31,-3222.0,-0.02,-0.02,-0.0,164886.0,9.83,1677543.0,4.0,51.46,45.26,4.54,46.17,10.08,2020-03-31,8.65,21.82,12.98,206489813,1905180.0,615959.0,3.66
AZZA3,AZZAS 2154 S.A.,1.19,7.54,9.79,277683.0,64.0,980665.0,464659.0,2.11,0.24,167316.0,9.96,11.84,247638.0,14.75,746071.0,78.41,52.97,46.19,0.79,13215348032.0,-96899.0,-0.58,-0.39,-0.13,162139.0,9.66,1679235.0,9.35,78.98,53.37,7.87,81.51,17.71,2019-12-31,11.47,21.73,17.01,206489813,1413249.0,180784.0,3.61
AZZA3,AZZAS 2154 S.A.,1.12,5.23,9.65,275344.0,49.52,949191.0,482982.0,1.97,0.27,183484.0,11.78,13.18,243535.0,15.64,710655.0,55.26,41.63,46.28,0.69,10225375539.76,-86252.0,-0.47,-0.35,-0.12,142255.0,9.14,1557129.0,7.35,55.73,41.99,6.57,71.88,14.39,2019-09-30,10.22,20.02,19.39,206489813,1391641.0,189092.0,3.44
AZZA3,AZZAS 2154 S.A.,1.19,5.23,9.65,257135.0,50.2,877448.0,420301.0,2.09,0.26,178740.0,11.56,13.71,216503.0,14.0,678848.0,57.54,47.5,46.32,0.73,10365788612.6,-81178.0,-0.45,-0.37,-0.12,150089.0,9.71,1546346.0,7.95,57.99,47.88,6.7,69.06,15.27,2019-06-30,11.51,22.11,19.74,206489813,1304115.0,175957.0,3.29
AZZA3,AZZAS 2154 S.A.,1.18,5.23,9.65,299755.0,49.98,928010.0,428398.0,2.17,0.27,191961.0,12.2,14.41,209856.0,13.34,644114.0,53.11,48.58,46.81,0.67,10320360853.74,-125502.0,-0.65,-0.6,-0.19,138671.0,8.81,1573637.0,7.74,53.76,49.18,6.56,74.42,16.02,2019-03-31,10.41,21.53,24.43,206489813,1332591.0,174253.0,3.12
AZZA3,AZZAS 2154 S.A.,1.46,5.23,9.65,235801.0,55.06,842001.0,255889.0,3.29,0.16,190885.0,12.5,18.27,231767.0,15.18,711342.0,58.91,48.52,46.55,0.69,11369329103.78,-124383.0,-0.65,-0.54,-0.17,142644.0,9.34,1526659.0,10.88,59.56,49.05,7.45,79.7,15.98,2018-12-31,13.65,20.05,21.46,206489813,1045032.0,111418.0,3.44
AZZA3,AZZAS 2154 S.A.,1.26,9.78,9.6,283745.0,42.86,891852.0,375337.0,2.38,0.24,179159.0,12.8,16.13,207039.0,14.79,713018.0,48.78,42.21,46.04,0.76,8850153385.18,-111324.0,-0.62,-0.54,-0.16,156953.0,11.21,1400085.0,7.97,49.4,42.75,6.32,56.39,12.41,2018-09-30,14.13,22.01,19.65,206489813,1110961.0,172421.0,3.45
AZZA3,AZZAS 2154 S.A.,1.33,9.78,9.6,283172.0,44.6,842426.0,360659.0,2.34,0.26,181928.0,12.94,17.22,199141.0,14.17,671556.0,50.03,45.71,46.12,0.72,9209445659.8,-107671.0,-0.59,-0.54,-0.16,148324.0,10.55,1405430.0,8.72,50.62,46.25,6.55,62.09,13.71,2018-06-30,14.04,22.09,21.29,206489813,1056304.0,175501.0,3.25
AZZA3,AZZAS 2154 S.A.,1.3,9.78,9.6,333338.0,50.55,875500.0,355966.0,2.46,0.25,180493.0,12.95,16.83,188918.0,13.56,690628.0,56.94,54.4,45.95,0.77,10438060047.15,-161226.0,-0.89,-0.85,-0.23,159409.0,11.44,1393482.0,9.73,57.83,55.25,7.49,65.48,15.11,2018-03-31,14.86,23.08,22.5,206489813,1072759.0,172112.0,3.34
AZZA3,AZZAS 2154 S.A.,1.3,9.78,9.6,337920.0,54.7,855237.0,356825.0,2.4,0.27,175737.0,12.92,16.74,208369.0,15.32,664960.0,63.38,53.46,45.85,0.75,11294992771.1,-156175.0,-0.89,-0.75,-0.23,154470.0,11.35,1360474.0,10.76,64.27,54.21,8.3,73.12,16.99,2017-12-31,14.71,23.23,22.8,206489813,1049899.0,181745.0,3.22
AZZA3,AZZAS 2154 S.A.,1.38,4.86,12.79,218254.0,50.0,712162.0,252460.0,2.82,0.15,159314.0,12.61,17.46,181944.0,14.41,630239.0,64.02,56.06,44.89,0.57,10324490650.0,-125033.0,-0.78,-0.69,-0.2,118390.0,9.37,1262962.0,11.31,64.81,56.75,8.17,87.21,16.38,2017-09-30,12.97,18.78,20.81,206489813,912656.0,93221.0,3.05
AZZA3,AZZAS 2154 S.A.,1.31,4.86,12.79,310115.0,32.71,767569.0,256977.0,2.99,0.16,162938.0,12.81,16.84,176350.0,13.86,678652.0,40.23,37.17,44.92,0.61,6754281783.23,-199268.0,-1.22,-1.13,-0.29,125205.0,9.84,1272261.0,6.98,41.45,38.3,5.31,53.95,9.95,2017-06-30,12.94,18.45,22.43,206489813,967789.0,110847.0,3.29
AZZA3,AZZAS 2154 S.A.,1.32,4.86,12.79,292697.0,31.38,769656.0,241510.0,3.19,0.14,162772.0,12.73,16.79,169447.0,13.25,693658.0,38.61,37.09,44.39,0.6,6479650331.94,-195506.0,-1.2,-1.15,-0.28,123645.0,9.67,1278740.0,6.69,39.81,38.24,5.07,52.41,9.34,2017-03-31,12.76,17.83,21.57,206489813,969269.0,97191.0,3.36
AZZA3,AZZAS 2154 S.A.,1.37,4.86,12.79,242844.0,25.06,706229.0,201830.0,3.5,0.16,153737.0,12.41,16.95,179552.0,14.49,669699.0,32.77,28.06,44.33,0.56,5174634713.78,-136795.0,-0.89,-0.76,-0.2,116149.0,9.37,1239110.0,5.7,33.66,28.82,4.18,44.55,7.73,2016-12-31,12.8,17.34,19.04,206489813,907148.0,106049.0,3.24
AZZA3,AZZAS 2154 S.A.,1.25,13.14,14.41,221591.0,26.18,719074.0,230221.0,3.12,0.15,152418.0,13.23,16.51,171700.0,14.9,654960.0,34.64,30.75,42.96,0.58,5405903304.34,-125806.0,-0.83,-0.73,-0.19,119021.0,10.33,1152430.0,5.86,35.47,31.48,4.69,45.42,8.25,2016-09-30,12.89,18.17,19.01,206489813,923068.0,95785.0,3.17
AZZA3,AZZAS 2154 S.A.,1.28,13.14,14.41,223764.0,26.78,679511.0,212566.0,3.2,0.15,140145.0,12.39,15.89,152927.0,13.52,629273.0,38.56,35.33,43.11,0.57,5529797192.14,-126229.0,-0.9,-0.83,-0.2,117938.0,10.43,1130859.0,6.27,39.46,36.16,4.89,46.89,8.79,2016-06-30,13.37,18.74,18.39,206489813,881837.0,97535.0,3.05
AZZA3,AZZAS 2154 S.A.,1.26,13.14,14.41,249158.0,23.35,707625.0,229483.0,3.08,0.18,141017.0,12.35,15.54,147289.0,12.9,635867.0,33.24,31.82,43.06,0.56,4821537133.55,-134809.0,-0.96,-0.92,-0.21,116199.0,10.18,1141862.0,5.31,34.19,32.74,4.22,41.49,7.58,2016-03-31,12.8,18.27,18.57,206489813,907567.0,114349.0,3.08
AZZA3,AZZAS 2154 S.A.,1.31,13.14,14.41,225762.0,21.0,658203.0,190772.0,3.45,0.2,143764.0,12.83,16.84,167972.0,14.99,617905.0,29.45,25.2,42.47,0.58,4336286073.0,-102609.0,-0.71,-0.61,-0.17,119663.0,10.68,1120557.0,5.08,30.16,25.82,3.87,36.24,7.02,2015-12-31,14.01,19.37,18.41,206489813,853948.0,123153.0,2.99
AZZA3,AZZAS 2154 S.A.,1.21,,,193486.0,19.9,683153.0,246250.0,2.77,0.21,145890.0,13.61,16.52,163916.0,15.29,600816.0,27.71,24.66,42.67,0.56,4109147278.7,-66558.0,-0.46,-0.41,-0.11,115233.0,10.75,1071878.0,4.65,28.17,25.07,3.83,35.66,6.84,2015-09-30,13.05,19.18,18.02,206489813,883125.0,126928.0,2.91
AZZA3,AZZAS 2154 S.A.,1.34,,,176311.0,24.01,628169.0,198527.0,3.16,0.17,149013.0,13.74,18.34,160918.0,14.84,576367.0,32.75,30.33,42.13,0.55,4957820410.13,-77924.0,-0.52,-0.48,-0.14,113057.0,10.42,1084611.0,6.1,33.27,30.81,4.57,43.85,8.6,2015-06-30,13.92,19.62,19.73,206489813,812393.0,98387.0,2.79
AZZA3,AZZAS 2154 S.A.,1.26,,,210149.0,24.55,668561.0,221701.0,3.02,0.17,149902.0,13.93,17.54,155686.0,14.47,593631.0,33.07,31.84,42.12,0.55,5069324909.15,-112011.0,-0.75,-0.72,-0.19,113462.0,10.55,1075726.0,5.93,33.82,32.56,4.71,44.68,8.54,2015-03-31,13.27,19.11,20.54,206489813,854853.0,98138.0,2.87
AZZA3,AZZAS 2154 S.A.,1.32,,,200385.0,26.96,618653.0,178803.0,3.46,0.17,151778.0,14.42,19.06,165008.0,15.67,576293.0,36.01,33.13,42.67,0.55,5566965358.48,-100975.0,-0.67,-0.61,-0.18,112752.0,10.71,1052909.0,6.99,36.68,33.74,5.29,49.37,9.66,2014-12-31,14.16,19.57,21.08,206489813,796509.0,99410.0,2.79
AZZA3,AZZAS 2154 S.A.,1.27,,,175856.0,29.2,611196.0,193602.0,3.16,0.16,151049.0,15.22,19.28,160648.0,16.19,557348.0,39.33,36.98,43.79,0.56,6029502539.6,-89383.0,-0.59,-0.56,-0.16,114769.0,11.57,992378.0,7.7,39.92,37.53,6.08,52.54,10.82,2014-09-30,14.65,20.59,21.3,206489813,783370.0,86473.0,2.7
AZZA3,AZZAS 2154 S.A.,1.37,,,159196.0,31.56,552254.0,142906.0,3.86,0.15,151122.0,15.44,21.15,157428.0,16.08,533047.0,42.6,40.9,44.18,0.55,6516818498.28,-78343.0,-0.52,-0.5,-0.15,113131.0,11.56,979059.0,9.12,43.12,41.4,6.66,57.6,12.23,2014-06-30,15.83,21.22,21.94,206489813,714582.0,80853.0,2.58
AZZA3,AZZAS 2154 S.A.,1.3,,,207553.0,27.5,596400.0,175809.0,3.39,0.18,146839.0,15.06,19.5,150048.0,15.38,533230.0,37.92,37.11,43.92,0.53,5678469857.5,-110901.0,-0.76,-0.74,-0.21,108622.0,11.14,975336.0,7.54,38.67,37.84,5.82,52.28,10.65,2014-03-31,14.42,20.37,22.95,206489813,753035.0,96652.0,2.58
AZZA3,AZZAS 2154 S.A.,1.37,,,185691.0,29.75,553093.0,143860.0,3.84,0.19,147479.0,15.32,20.95,158449.0,16.45,514542.0,41.06,38.22,44.21,0.54,6143071936.75,-87273.0,-0.59,-0.55,-0.17,110555.0,11.48,962950.0,8.73,41.65,38.77,6.38,55.57,11.94,2013-12-31,15.71,21.49,22.78,206489813,703866.0,98418.0,2.49
AZZA3,AZZAS 2154 S.A.,1.22,,,199780.0,39.19,574288.0,179422.0,3.2,0.22,136467.0,15.5,18.97,144244.0,16.38,490719.0,58.63,55.47,43.71,0.47,8092335771.47,-90738.0,-0.66,-0.63,-0.18,97675.0,11.1,880351.0,11.25,59.3,56.1,9.19,82.85,16.49,2013-09-30,13.58,19.9,22.52,206489813,719252.0,109042.0,2.38
AZZA3,AZZAS 2154 S.A.,1.33,,,214411.0,33.95,537059.0,148087.0,3.63,0.23,137071.0,15.26,20.33,142041.0,15.81,471889.0,50.37,48.6,43.62,0.49,7010329151.35,-106549.0,-0.78,-0.75,-0.23,100168.0,11.15,898506.0,10.4,51.14,49.35,7.8,69.99,14.86,2013-06-30,14.85,21.23,24.76,206489813,674362.0,107862.0,2.29
AZZA3,AZZAS 2154 S.A.,1.34,,,213306.0,40.69,539360.0,146211.0,3.69,0.19,138709.0,15.41,20.64,141294.0,15.7,473605.0,59.67,58.58,44.23,0.51,8402070490.97,-125426.0,-0.9,-0.89,-0.26,105388.0,11.71,900013.0,12.5,60.57,59.47,9.34,79.73,17.74,2013-03-31,15.68,22.25,26.29,206489813,671918.0,87880.0,2.29
AZZA3,AZZAS 2154 S.A.,1.35,,,202154.0,39.55,513562.0,127418.0,4.03,0.21,132953.0,15.45,20.89,140511.0,16.33,453899.0,60.61,57.35,43.68,0.47,8166672104.15,-108070.0,-0.81,-0.77,-0.24,96874.0,11.26,860335.0,12.83,61.43,58.12,9.49,84.3,17.99,2012-12-31,15.22,21.34,25.37,206489813,636591.0,94084.0,2.2
AZZA3,AZZAS 2154 S.A.,1.24,,,175605.0,36.56,475879.0,134590.0,3.54,0.13,118827.0,16.13,19.94,124036.0,16.84,432306.0,62.52,59.89,42.02,0.46,7549267563.28,-120406.0,-1.01,-0.97,-0.28,94254.0,12.79,736661.0,12.67,63.53,60.86,10.25,80.09,17.46,2012-09-30,15.82,21.8,25.14,206489813,595921.0,55199.0,2.09
AZZA3,AZZAS 2154 S.A.,1.33,,,205819.0,29.9,441382.0,107458.0,4.11,0.12,117820.0,16.23,21.54,120986.0,16.66,409447.0,51.09,49.75,42.09,0.45,6174045408.7,-154702.0,-1.31,-1.28,-0.38,93337.0,12.85,726135.0,11.29,52.4,51.03,8.5,66.15,15.08,2012-06-30,17.07,22.8,30.53,206489813,546889.0,51117.0,1.98
AZZA3,AZZAS 2154 S.A.,1.35,,,166741.0,31.75,426413.0,103212.0,4.13,0.08,112405.0,16.02,21.56,113822.0,16.22,394899.0,57.12,56.41,41.64,0.42,6556051562.75,-135897.0,-1.21,-1.19,-0.34,87737.0,12.5,701673.0,12.58,58.33,57.6,9.34,74.72,16.6,2012-03-31,16.83,22.22,28.64,206489813,521249.0,30844.0,1.91
AZZA3,AZZAS 2154 S.A.,1.33,,,173550.0,23.2,432376.0,102318.0,4.23,0.1,112003.0,16.5,21.93,116061.0,17.1,384047.0,41.57,40.11,41.45,0.44,4790563661.6,-134891.0,-1.2,-1.16,-0.35,91613.0,13.49,678907.0,9.38,42.77,41.28,7.06,52.29,12.47,2011-12-31,17.94,23.85,29.67,206489813,510628.0,38659.0,1.86
AZZA3,AZZAS 2154 S.A.,1.53,,,178999.0,19.0,423739.0,97635.0,4.34,0.09,123613.0,16.26,24.92,126503.0,16.64,372689.0,30.57,29.88,40.84,0.44,3923306447.0,-143934.0,-1.16,-1.14,-0.39,90479.0,11.9,760426.0,7.91,31.74,31.01,5.16,43.36,10.53,2011-09-30,18.24,24.28,35.66,206489813,496021.0,35065.0,1.8
AZZA3,AZZAS 2154 S.A.,1.6,,,199339.0,21.85,389423.0,79068.0,4.93,0.09,116630.0,16.11,25.77,118470.0,16.37,347107.0,37.25,36.67,41.08,0.43,4511802414.05,-167063.0,-1.43,-1.41,-0.48,88573.0,12.24,723765.0,9.97,38.68,38.08,6.23,50.94,13.0,2011-06-30,19.57,25.52,42.75,206489813,452540.0,32276.0,1.68
AZZA3,AZZAS 2154 S.A.,1.48,,,187293.0,22.75,419920.0,103256.0,4.07,0.1,108863.0,15.33,22.64,109742.0,15.45,347572.0,41.74,41.41,40.57,0.38,4697643245.75,-153707.0,-1.41,-1.4,-0.44,79262.0,11.16,710120.0,9.77,43.15,42.81,6.62,59.27,13.52,2011-03-31,16.48,22.8,37.06,206489813,480897.0,33586.0,1.68
AZZA3,AZZAS 2154 S.A.,2.13,,,13004.0,,209067.0,93786.0,2.23,0.32,89365.0,15.64,33.33,89365.0,15.64,146218.0,,,40.53,0.31,,33765.0,0.38,0.38,0.23,64534.0,11.29,571525.0,,,,,,,2010-12-31,24.07,44.14,32.77,206489813,268156.0,46769.0,0.71
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.64,-20.41,16.49,4366000.0,9.48,17408000.0,15788000.0,1.1,2.78,6214000.0,8.03,13.17,6677000.0,8.63,5887000.0,4.0,3.72,17.44,0.52,12831476363.76,12008000.0,1.93,1.8,2.04,700000.0,0.9,77393000.0,0.27,2.06,1.92,0.17,18.33,2.18,2026-03-31,1.48,11.89,22.92,1353531262,47199000.0,16374000.0,4.35
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.62,-20.41,16.49,5854000.0,7.28,17800000.0,16817000.0,1.06,2.93,5766000.0,7.46,12.06,7521000.0,9.73,5554000.0,3.52,2.7,16.87,0.37,9853707587.36,10445000.0,1.81,1.39,1.88,497000.0,0.64,77307000.0,0.21,1.71,1.31,0.13,19.83,1.77,2025-12-31,1.04,8.95,23.79,1353531262,47825000.0,16299000.0,4.1
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.64,-6.22,19.55,4456000.0,9.51,15965000.0,14318000.0,1.12,2.85,5420000.0,7.3,12.01,6725000.0,9.06,5720000.0,4.56,3.67,16.64,0.57,12872082301.62,11842000.0,2.18,1.76,2.07,765000.0,1.03,74212000.0,0.29,2.37,1.91,0.17,16.83,2.25,2025-09-30,1.7,13.37,20.37,1353531262,45121000.0,16298000.0,4.23
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.69,-6.22,19.55,4459000.0,11.26,15053000.0,13619000.0,1.11,2.96,5488000.0,7.32,12.39,6354000.0,8.48,5599000.0,4.99,4.31,16.61,0.64,15240762010.12,12140000.0,2.21,1.91,2.17,865000.0,1.15,74950000.0,0.34,2.78,2.4,0.2,17.62,2.72,2025-06-30,1.95,15.45,20.42,1353531262,44303000.0,16599000.0,4.14
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.68,-6.22,19.55,4402000.0,7.54,15707000.0,14897000.0,1.05,3.03,5494000.0,7.31,12.29,5923000.0,7.88,5385000.0,4.03,3.74,16.61,0.61,10205625715.48,11917000.0,2.17,2.01,2.21,826000.0,1.1,75149000.0,0.23,1.86,1.72,0.14,12.36,1.9,2025-03-31,1.85,15.34,20.96,1353531262,44685000.0,16319000.0,3.98
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.62,-6.22,19.55,5628000.0,5.63,16448000.0,16312000.0,1.01,3.15,5348000.0,7.24,11.73,6988000.0,9.47,5255000.0,3.47,2.66,16.56,0.57,7620381005.06,10937000.0,2.05,1.57,2.08,769000.0,1.04,73819000.0,0.17,1.42,1.09,0.1,9.91,1.45,2024-12-31,1.69,14.63,21.8,1353531262,45593000.0,16565000.0,3.88
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.55,,,4032000.0,7.47,15387000.0,17838000.0,0.86,3.33,4723000.0,6.94,10.75,5940000.0,8.73,4995000.0,4.81,3.82,16.33,0.5,10110878527.14,12586000.0,2.66,2.12,2.52,681000.0,1.0,68064000.0,0.23,2.14,1.7,0.15,14.85,2.02,2024-09-30,1.55,13.63,17.73,1353531262,43918000.0,16618000.0,3.69
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.55,,,5104000.0,10.34,15641000.0,18727000.0,0.84,3.67,4745000.0,6.94,10.77,5551000.0,8.12,4827000.0,5.61,4.8,16.38,0.5,13995513249.08,12628000.0,2.66,2.27,2.62,677000.0,0.99,68390000.0,0.32,2.95,2.52,0.2,20.67,2.9,2024-06-30,1.54,14.03,17.94,1353531262,44074000.0,17732000.0,3.57
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.65,,,4538000.0,14.71,13296000.0,17361000.0,0.77,3.4,4844000.0,7.06,11.61,5243000.0,7.64,4698000.0,6.47,5.98,16.31,0.52,19910444864.02,11420000.0,2.36,2.18,2.43,698000.0,1.02,68629000.0,0.48,4.11,3.8,0.29,28.52,4.24,2024-03-31,1.67,14.86,19.84,1353531262,41711000.0,15958000.0,3.47
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.54,,,5459000.0,13.53,14616000.0,16425000.0,0.89,3.28,4579000.0,6.89,10.61,6055000.0,9.1,4630000.0,6.12,4.63,16.27,0.52,18313277974.86,9725000.0,2.12,1.61,2.1,710000.0,1.07,66503000.0,0.42,4.0,3.02,0.28,25.79,3.96,2023-12-31,1.64,15.33,21.05,1353531262,43177000.0,15184000.0,3.42
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.4,,,4417000.0,12.16,13215000.0,16630000.0,0.79,3.26,3996000.0,6.93,9.67,5080000.0,8.81,4325000.0,6.54,5.14,16.41,0.83,16458940145.92,9677000.0,2.42,1.9,2.24,1124000.0,1.95,57690000.0,0.4,4.12,3.24,0.29,14.64,3.81,2023-09-30,2.72,25.99,18.84,1353531262,41341000.0,14094000.0,3.2
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.43,,,4596000.0,13.75,13058000.0,15748000.0,0.83,3.2,3935000.0,6.88,9.81,4629000.0,8.09,4131000.0,6.92,5.88,16.4,0.78,18611054852.5,8624000.0,2.19,1.86,2.09,1057000.0,1.85,57213000.0,0.46,4.73,4.02,0.33,17.61,4.51,2023-06-30,2.64,25.59,20.36,1353531262,40102000.0,13220000.0,3.05
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.49,,,4134000.0,15.54,12378000.0,15323000.0,0.81,3.24,3984000.0,6.85,10.19,4320000.0,7.43,3980000.0,7.48,6.89,16.44,0.8,21033875811.48,8748000.0,2.2,2.02,2.2,1078000.0,1.85,58173000.0,0.54,5.28,4.87,0.36,19.51,5.28,2023-03-31,2.76,27.09,20.66,1353531262,39089000.0,12882000.0,2.94
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.34,,,5842000.0,19.47,14179000.0,16416000.0,0.86,3.23,3797000.0,6.96,9.35,4787000.0,8.78,3896000.0,8.72,6.92,16.44,0.9,26353253671.14,6749000.0,1.78,1.41,1.73,1220000.0,2.24,54520000.0,0.65,6.94,5.51,0.48,21.6,6.76,2022-12-31,3.0,31.31,23.54,1353531262,40618000.0,12591000.0,2.88
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.23,,,4210000.0,17.55,12264000.0,13493000.0,0.91,3.38,3255000.0,7.25,8.94,3955000.0,8.81,3595000.0,9.73,8.01,16.65,-0.4,23754473648.1,7925000.0,2.43,2.0,2.2,-538000.0,3.01,44885000.0,0.65,7.3,6.01,0.53,-44.15,6.61,2022-09-30,3.71,-14.97,18.65,1353531262,36422000.0,12135000.0,2.66
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.35,,,3108000.0,14.27,10476000.0,11050000.0,0.95,3.43,3403000.0,7.54,10.18,3857000.0,8.54,3311000.0,8.1,7.15,16.77,-0.23,19314891108.74,8258000.0,2.43,2.14,2.49,-305000.0,3.6,45140000.0,0.58,5.68,5.01,0.43,-63.33,5.83,2022-06-30,4.86,-9.21,19.41,1353531262,33436000.0,11366000.0,2.45
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.35,,,4389000.0,16.29,12270000.0,11375000.0,1.08,3.69,3338000.0,7.6,10.27,3557000.0,8.1,2984000.0,8.59,8.06,17.0,-0.18,22049024257.98,6610000.0,1.98,1.86,2.22,-240000.0,3.61,43893000.0,0.68,6.61,6.2,0.5,-91.87,7.39,2022-03-31,4.88,-8.04,22.96,1353531262,32487000.0,10999000.0,2.2
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.83,,,2550000.0,12.96,8772000.0,8644000.0,1.01,2.9,3223000.0,7.69,14.1,3910000.0,9.33,2766000.0,7.14,5.89,17.05,1.19,17541765155.52,5483000.0,1.7,1.4,1.98,1610000.0,3.84,41898000.0,0.77,5.44,4.49,0.42,10.9,6.34,2021-12-31,7.04,58.21,25.79,1353531262,22854000.0,8033000.0,2.04
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.56,,,2881000.0,19.04,8881000.0,9167000.0,0.97,3.4,2570000.0,7.95,12.37,3069000.0,9.5,2402000.0,12.08,10.12,15.47,1.11,25771235228.48,5282000.0,2.06,1.72,2.2,1499000.0,4.99,32316000.0,1.24,10.03,8.4,0.8,17.19,10.73,2021-09-30,7.77,62.41,22.07,1353531262,20769000.0,8163000.0,1.77
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.59,,,4511000.0,86.54,9371000.0,8006000.0,1.17,4.97,2446000.0,7.5,11.94,2770000.0,8.49,1917000.0,49.94,44.1,15.37,1.13,117134595413.48,5024000.0,2.05,1.81,2.62,1528000.0,5.01,32614000.0,5.72,47.89,42.29,3.59,76.66,61.1,2021-06-30,7.98,79.71,23.26,1353531262,20481000.0,9535000.0,1.42
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.85,,,2764000.0,73.84,7085000.0,7248000.0,0.98,4.76,2483000.0,7.63,14.1,2640000.0,8.11,1590000.0,42.19,39.68,15.24,1.14,99944748386.08,4808000.0,1.94,1.82,3.02,1538000.0,5.14,32558000.0,5.67,40.25,37.86,3.07,64.98,62.86,2021-03-31,9.5,96.73,25.61,1353531262,17616000.0,7572000.0,1.17
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.92,,,3532000.0,,8349000.0,8723000.0,0.96,5.55,2668000.0,7.4,14.18,4040000.0,11.21,1410000.0,,,16.41,1.03,,4299000.0,1.61,1.06,3.05,1398000.0,4.32,36043000.0,,,,,,,2020-12-31,8.27,99.15,30.84,1353531262,18821000.0,7831000.0,1.04
ASAI3,SENDAS DISTRIBUIDORA S.A.,1.12,,,3898000.0,,12418000.0,15174000.0,0.82,1.04,3440000.0,7.68,8.61,4442000.0,9.91,9548000.0,,,18.26,1.1,,6002000.0,1.74,1.35,0.63,1484000.0,3.44,44804000.0,,,,,,,2020-09-30,3.86,15.54,14.6,1353531262,39973000.0,9900000.0,7.05
